"PROPNUM","P_DATE","OIL","GAS","WATER","DAYSON"
"B4KL2A0B93","2002-03-31 00:00:00",192,751,15,
"B4KL2A0B93","2002-04-30 00:00:00",107,712,8,
"B4KL2A0B93","2002-05-31 00:00:00",127,700,10,
"B4KL2A0B93","2002-06-30 00:00:00",134,718,10,
"B4KL2A0B93","2002-07-31 00:00:00",479,2616,37,
"B4KL2A0B93","2002-08-31 00:00:00",209,1814,16,
"B4KL2A0B93","2002-09-30 00:00:00",83,568,6,
"B4KL2A0B93","2002-10-31 00:00:00",98,642,8,
"B4KL2A0B93","2002-11-30 00:00:00",80,618,6,
"B4KL2A0B93","2002-12-31 00:00:00",73,131,6,
"B4KL2A0B93","2003-01-31 00:00:00",52,55,4,
"B4KL2A0B93","2003-02-28 00:00:00",147,31,11,
"B4KL2A0B93","2003-03-31 00:00:00",84,110,7,
"B4KL2A0B93","2003-04-30 00:00:00",93,65,7,
"B4KL2BA8UF","1992-01-31 00:00:00",0,0,,
"B4KL2BA8UF","1992-02-29 00:00:00",0,0,,
"B4KL2BA8UF","1992-03-31 00:00:00",0,0,,
"B4KL2BA8UF","1992-04-30 00:00:00",0,0,,
"B4KL2BA8UF","1992-05-31 00:00:00",0,0,,
"B4KL2BA8UF","1992-06-30 00:00:00",0,0,,
"B4KL2BA8UF","1992-07-31 00:00:00",4607,52737,,
"B4KL2BA8UF","1992-08-31 00:00:00",17687,232540,,
"B4KL2BA8UF","1992-09-30 00:00:00",14690,205058,,
"B4KL2BA8UF","1992-10-31 00:00:00",13596,197409,,
"B4KL2BA8UF","1992-11-30 00:00:00",10219,142744,,
"B4KL2BA8UF","1992-12-31 00:00:00",8018,121174,,
"B4KL2BA8UF","1993-01-31 00:00:00",6667,94751,0,
"B4KL2BA8UF","1993-02-28 00:00:00",5209,69528,0,
"B4KL2BA8UF","1993-03-31 00:00:00",4919,60282,0,
"B4KL2BA8UF","1993-04-30 00:00:00",5154,53609,0,
"B4KL2BA8UF","1993-05-31 00:00:00",5073,66208,0,
"B4KL2BA8UF","1993-06-30 00:00:00",4341,58281,1166,
"B4KL2BA8UF","1993-07-31 00:00:00",4335,58694,1174,
"B4KL2BA8UF","1993-08-31 00:00:00",3622,50255,1005,
"B4KL2BA8UF","1993-09-30 00:00:00",3359,52133,1043,
"B4KL2BA8UF","1993-10-31 00:00:00",2946,42628,853,
"B4KL2BA8UF","1993-11-30 00:00:00",2682,40044,801,
"B4KL2BA8UF","1993-12-31 00:00:00",2715,40728,347,
"B4KL2BA8UF","1994-01-31 00:00:00",2386,38423,328,
"B4KL2BA8UF","1994-02-28 00:00:00",1983,34412,294,
"B4KL2BA8UF","1994-03-31 00:00:00",2625,36564,312,
"B4KL2BA8UF","1994-04-30 00:00:00",2390,31471,268,
"B4KL2BA8UF","1994-05-31 00:00:00",2807,29860,255,
"B4KL2BA8UF","1994-06-30 00:00:00",2454,28002,171,
"B4KL2BA8UF","1994-07-31 00:00:00",2393,28282,172,
"B4KL2BA8UF","1994-08-31 00:00:00",2227,26155,159,
"B4KL2BA8UF","1994-09-30 00:00:00",2289,24251,148,
"B4KL2BA8UF","1994-10-31 00:00:00",2329,26730,163,
"B4KL2BA8UF","1994-11-30 00:00:00",2015,23737,145,
"B4KL2BA8UF","1994-12-31 00:00:00",1888,22496,137,
"B4KL2BA8UF","1995-01-31 00:00:00",2230,25296,217,
"B4KL2BA8UF","1995-02-28 00:00:00",1696,22032,189,
"B4KL2BA8UF","1995-03-31 00:00:00",1831,22219,191,
"B4KL2BA8UF","1995-04-30 00:00:00",1644,20705,178,
"B4KL2BA8UF","1995-05-31 00:00:00",1613,20336,175,
"B4KL2BA8UF","1995-06-30 00:00:00",1516,18767,608,
"B4KL2BA8UF","1995-07-31 00:00:00",1467,18340,594,
"B4KL2BA8UF","1995-08-31 00:00:00",1453,17979,582,
"B4KL2BA8UF","1995-09-30 00:00:00",1283,16432,532,
"B4KL2BA8UF","1995-10-31 00:00:00",1100,14616,473,
"B4KL2BA8UF","1995-11-30 00:00:00",1168,13980,148,
"B4KL2BA8UF","1995-12-31 00:00:00",1305,15022,160,
"B4KL2BA8UF","1996-01-31 00:00:00",1176,14029,149,
"B4KL2BA8UF","1996-02-29 00:00:00",1110,12478,133,
"B4KL2BA8UF","1996-03-31 00:00:00",1079,12405,132,
"B4KL2BA8UF","1996-04-30 00:00:00",1049,11738,125,
"B4KL2BA8UF","1996-05-31 00:00:00",1238,13218,361,
"B4KL2BA8UF","1996-06-30 00:00:00",888,10599,290,
"B4KL2BA8UF","1996-07-31 00:00:00",1185,12555,343,
"B4KL2BA8UF","1996-08-31 00:00:00",919,12146,332,
"B4KL2BA8UF","1996-09-30 00:00:00",766,10211,279,
"B4KL2BA8UF","1996-10-31 00:00:00",791,10308,282,
"B4KL2BA8UF","1996-11-30 00:00:00",756,9644,128,
"B4KL2BA8UF","1996-12-31 00:00:00",533,8643,115,
"B4KL2BA8UF","1997-01-31 00:00:00",570,8105,108,
"B4KL2BA8UF","1997-02-28 00:00:00",496,7562,101,
"B4KL2BA8UF","1997-03-31 00:00:00",459,9042,120,
"B4KL2BA8UF","1997-04-30 00:00:00",725,8151,108,
"B4KL2BA8UF","1997-05-31 00:00:00",529,6818,101,
"B4KL2BA8UF","1997-06-30 00:00:00",422,4603,68,
"B4KL2BA8UF","1997-07-31 00:00:00",997,11001,162,
"B4KL2BA8UF","1997-08-31 00:00:00",1013,11203,165,
"B4KL2BA8UF","1997-09-30 00:00:00",639,8049,119,
"B4KL2BA8UF","1997-10-31 00:00:00",613,8282,122,
"B4KL2BA8UF","1997-11-30 00:00:00",224,4087,60,
"B4KL2BA8UF","1997-12-31 00:00:00",461,6273,111,
"B4KL2BA8UF","1998-01-31 00:00:00",326,4451,79,
"B4KL2BA8UF","1998-02-28 00:00:00",467,5985,106,
"B4KL2BA8UF","1998-03-31 00:00:00",435,5547,98,
"B4KL2BA8UF","1998-04-30 00:00:00",397,5726,101,
"B4KL2BA8UF","1998-05-31 00:00:00",572,7192,180,
"B4KL2BA8UF","1998-06-30 00:00:00",415,5398,135,
"B4KL2BA8UF","1998-07-31 00:00:00",504,6650,166,
"B4KL2BA8UF","1998-08-31 00:00:00",201,2793,70,
"B4KL2BA8UF","1998-09-30 00:00:00",0,0,0,
"B4KL2BA8UF","1998-10-31 00:00:00",0,0,0,
"B4KL2BA8UF","1998-11-30 00:00:00",0,0,0,
"B4KL2BA8UF","1998-12-31 00:00:00",0,0,0,
"B4KL2BA8UF","1999-01-31 00:00:00",0,0,0,
"B4KL2BA8UF","1999-02-28 00:00:00",0,0,0,
"B4KL2BA8UF","1999-03-31 00:00:00",0,0,0,
"B4KL2BA8UF","1999-04-30 00:00:00",0,0,0,
"B4KL2BA8UF","1999-05-31 00:00:00",26,28,1,
"B4KL2BA8UF","1999-06-30 00:00:00",0,0,0,
"B4KL2BA8UF","1999-07-31 00:00:00",0,8,0,
"B4KL2BA8UF","1999-08-31 00:00:00",0,0,0,
"B4KL2BA8UF","1999-09-30 00:00:00",0,0,0,
"B4KL2BA8UF","1999-10-31 00:00:00",0,0,0,
"B4KL2BA8UF","1999-11-30 00:00:00",0,0,0,
"B4KL2BA8UF","1999-12-31 00:00:00",0,0,0,
"B4KL2BA8UF","2000-01-31 00:00:00",0,0,,
"B4KL2BA8UF","2000-02-29 00:00:00",0,0,,
"B4KL2BA8UF","2000-03-31 00:00:00",0,0,,
"B4KL2BA8UF","2000-04-30 00:00:00",0,0,,
"B4KL2BA8UF","2000-05-31 00:00:00",4,4,,
"B4KL2CEAA1","1991-01-31 00:00:00",0,0,0,
"B4KL2CEAA1","1991-02-28 00:00:00",0,0,0,
"B4KL2CEAA1","1991-03-31 00:00:00",0,0,0,
"B4KL2CEAA1","1991-04-30 00:00:00",0,0,0,
"B4KL2CEAA1","1991-05-31 00:00:00",0,0,0,
"B4KL2CEAA1","1991-06-30 00:00:00",0,0,0,
"B4KL2CEAA1","1991-07-31 00:00:00",0,0,0,
"B4KL2CEAA1","1991-08-31 00:00:00",0,0,0,
"B4KL2CEAA1","1991-09-30 00:00:00",0,0,0,
"B4KL2CEAA1","1991-10-31 00:00:00",0,0,0,
"B4KL2CEAA1","1991-11-30 00:00:00",6132,30674,0,
"B4KL2CEAA1","1991-12-31 00:00:00",17565,137344,5477,
"B4KL2CEAA1","1992-01-31 00:00:00",8466,75763,2640,
"B4KL2CEAA1","1992-02-29 00:00:00",6016,46731,1876,
"B4KL2CEAA1","1992-03-31 00:00:00",4381,41890,1366,
"B4KL2CEAA1","1992-04-30 00:00:00",3698,34108,1153,
"B4KL2CEAA1","1992-05-31 00:00:00",2975,27794,928,
"B4KL2CEAA1","1992-06-30 00:00:00",2781,14640,867,
"B4KL2CEAA1","1992-07-31 00:00:00",3096,25506,965,
"B4KL2CEAA1","1992-08-31 00:00:00",3588,16829,1119,
"B4KL2CEAA1","1992-09-30 00:00:00",2766,18573,862,
"B4KL2CEAA1","1992-10-31 00:00:00",2083,21032,649,
"B4KL2CEAA1","1992-11-30 00:00:00",1857,17431,579,
"B4KL2CEAA1","1992-12-31 00:00:00",1859,16677,580,
"B4KL2CEAA1","1993-01-31 00:00:00",1411,16729,440,
"B4KL2CEAA1","1993-02-28 00:00:00",1091,13296,340,
"B4KL2CEAA1","1993-03-31 00:00:00",996,13916,311,
"B4KL2CEAA1","1993-04-30 00:00:00",808,11990,252,
"B4KL2CEAA1","1993-05-31 00:00:00",762,10727,238,
"B4KL2CEAA1","1993-06-30 00:00:00",705,8645,220,
"B4KL2CEAA1","1993-07-31 00:00:00",688,5466,215,
"B4KL2CEAA1","1993-08-31 00:00:00",618,3442,193,
"B4KL2CEAA1","1993-09-30 00:00:00",734,7000,229,
"B4KL2CEAA1","1993-10-31 00:00:00",782,7629,244,
"B4KL2CEAA1","1993-11-30 00:00:00",953,8400,297,
"B4KL2CEAA1","1993-12-31 00:00:00",666,6768,208,
"B4KL2CEAA1","1994-01-31 00:00:00",817,8060,255,
"B4KL2CEAA1","1994-02-28 00:00:00",616,6104,192,
"B4KL2CEAA1","1994-03-31 00:00:00",823,7798,257,
"B4KL2CEAA1","1994-04-30 00:00:00",469,6166,146,
"B4KL2CEAA1","1994-05-31 00:00:00",606,6715,189,
"B4KL2CEAA1","1994-06-30 00:00:00",502,5793,157,
"B4KL2CEAA1","1994-07-31 00:00:00",41,357,13,
"B4KL2CEAA1","1994-08-31 00:00:00",518,5439,162,
"B4KL2CEAA1","1994-09-30 00:00:00",540,6857,168,
"B4KL2CEAA1","1994-10-31 00:00:00",462,5825,144,
"B4KL2CEAA1","1994-11-30 00:00:00",404,4869,126,
"B4KL2CEAA1","1994-12-31 00:00:00",491,4605,153,
"B4KL2CEAA1","1995-01-31 00:00:00",489,4163,152,
"B4KL2CEAA1","1995-02-28 00:00:00",400,3424,125,
"B4KL2CEAA1","1995-03-31 00:00:00",435,4046,136,
"B4KL2CEAA1","1995-04-30 00:00:00",413,3657,129,
"B4KL2CEAA1","1995-05-31 00:00:00",280,2462,87,
"B4KL2CEAA1","1995-06-30 00:00:00",405,2791,126,
"B4KL2CEAA1","1995-07-31 00:00:00",288,2844,90,
"B4KL2CEAA1","1995-08-31 00:00:00",371,3708,116,
"B4KL2CEAA1","1995-09-30 00:00:00",416,3145,130,
"B4KL2CEAA1","1995-10-31 00:00:00",353,2544,110,
"B4KL2CEAA1","1995-11-30 00:00:00",248,2456,77,
"B4KL2CEAA1","1995-12-31 00:00:00",289,2062,90,
"B4KL2CEAA1","1996-01-31 00:00:00",421,3199,131,
"B4KL2CEAA1","1996-02-29 00:00:00",392,2923,122,
"B4KL2CEAA1","1996-03-31 00:00:00",373,2708,116,
"B4KL2CEAA1","1996-04-30 00:00:00",347,2545,108,
"B4KL2CEAA1","1996-05-31 00:00:00",271,2303,84,
"B4KL2CEAA1","1996-06-30 00:00:00",258,1888,80,
"B4KL2CEAA1","1996-07-31 00:00:00",334,2763,104,
"B4KL2CEAA1","1996-08-31 00:00:00",200,2096,62,
"B4KL2CEAA1","1996-09-30 00:00:00",256,2293,80,
"B4KL2CEAA1","1996-10-31 00:00:00",269,1908,84,
"B4KL2CEAA1","1996-11-30 00:00:00",179,1392,56,
"B4KL2CEAA1","1996-12-31 00:00:00",270,1869,84,
"B4KL2CEAA1","1997-01-31 00:00:00",216,1814,67,
"B4KL2CEAA1","1997-02-28 00:00:00",147,1342,46,
"B4KL2CEAA1","1997-03-31 00:00:00",321,1745,100,
"B4KL2CEAA1","1997-04-30 00:00:00",241,1602,75,
"B4KL2CEAA1","1997-05-31 00:00:00",242,1800,75,
"B4KL2CEAA1","1997-06-30 00:00:00",147,1211,46,
"B4KL2CEAA1","1997-07-31 00:00:00",231,1532,72,
"B4KL2CEAA1","1997-08-31 00:00:00",216,1797,67,
"B4KL2CEAA1","1997-09-30 00:00:00",176,1368,55,
"B4KL2CEAA1","1997-10-31 00:00:00",97,138,30,
"B4KL2CEAA1","1997-11-30 00:00:00",305,2001,95,
"B4KL2CEAA1","1997-12-31 00:00:00",183,0,57,
"B4KL2CEAA1","1998-01-31 00:00:00",241,1617,75,
"B4KL2CEAA1","1998-02-28 00:00:00",209,1290,65,
"B4KL2CEAA1","1998-03-31 00:00:00",75,843,23,
"B4KL2CEAA1","1998-04-30 00:00:00",238,1220,74,
"B4KL2CEAA1","1998-05-31 00:00:00",168,1205,52,
"B4KL2CEAA1","1998-06-30 00:00:00",81,1084,25,
"B4KL2CEAA1","1998-07-31 00:00:00",25,408,8,
"B4KL2CEAA1","1998-08-31 00:00:00",19,444,6,
"B4KL2CEAA1","1998-09-30 00:00:00",412,2114,128,
"B4KL2CEAA1","1998-10-31 00:00:00",232,1612,72,
"B4KL2CEAA1","1998-11-30 00:00:00",97,846,30,
"B4KL2CEAA1","1998-12-31 00:00:00",10,158,3,
"B4KL2CEAA1","1999-01-31 00:00:00",319,1511,99,
"B4KL2CEAA1","1999-02-28 00:00:00",96,493,30,
"B4KL2CEAA1","1999-03-31 00:00:00",151,853,47,
"B4KL2CEAA1","1999-04-30 00:00:00",182,805,57,
"B4KL2CEAA1","1999-05-31 00:00:00",36,515,11,
"B4KL2DW8VD","1993-01-31 00:00:00",0,0,0,
"B4KL2DW8VD","1993-02-28 00:00:00",0,0,0,
"B4KL2DW8VD","1993-03-31 00:00:00",0,0,0,
"B4KL2DW8VD","1993-04-30 00:00:00",0,0,0,
"B4KL2DW8VD","1993-05-31 00:00:00",0,0,0,
"B4KL2DW8VD","1993-06-30 00:00:00",10325,98750,0,
"B4KL2DW8VD","1993-07-31 00:00:00",18962,269251,0,
"B4KL2DW8VD","1993-08-31 00:00:00",12123,206077,0,
"B4KL2DW8VD","1993-09-30 00:00:00",7799,148097,0,
"B4KL2DW8VD","1993-10-31 00:00:00",2988,63251,0,
"B4KL2DW8VD","1993-11-30 00:00:00",5874,83587,0,
"B4KL2DW8VD","1993-12-31 00:00:00",4700,97986,2882,
"B4KL2DW8VD","1994-01-31 00:00:00",3941,86710,2550,
"B4KL2DW8VD","1994-02-28 00:00:00",2884,61172,1799,
"B4KL2DW8VD","1994-03-31 00:00:00",3098,60268,1772,
"B4KL2DW8VD","1994-04-30 00:00:00",2347,45502,1338,
"B4KL2DW8VD","1994-05-31 00:00:00",2392,41395,1217,
"B4KL2DW8VD","1994-06-30 00:00:00",2056,35321,577,
"B4KL2DW8VD","1994-07-31 00:00:00",1790,36921,604,
"B4KL2DW8VD","1994-08-31 00:00:00",1612,36129,591,
"B4KL2DW8VD","1994-09-30 00:00:00",1531,31903,522,
"B4KL2DW8VD","1994-10-31 00:00:00",1386,24807,406,
"B4KL2DW8VD","1994-11-30 00:00:00",1360,25939,424,
"B4KL2DW8VD","1994-12-31 00:00:00",1305,27522,450,
"B4KL2DW8VD","1995-01-31 00:00:00",1032,28487,1233,
"B4KL2DW8VD","1995-02-28 00:00:00",845,14782,640,
"B4KL2DW8VD","1995-03-31 00:00:00",861,23490,1017,
"B4KL2DW8VD","1995-04-30 00:00:00",754,19683,852,
"B4KL2DW8VD","1995-05-31 00:00:00",637,18536,803,
"B4KL2DW8VD","1995-06-30 00:00:00",579,17097,504,
"B4KL2DW8VD","1995-07-31 00:00:00",559,16192,477,
"B4KL2DW8VD","1995-08-31 00:00:00",531,16123,475,
"B4KL2DW8VD","1995-09-30 00:00:00",509,14924,440,
"B4KL2DW8VD","1995-10-31 00:00:00",537,15106,445,
"B4KL2DW8VD","1995-11-30 00:00:00",521,13906,208,
"B4KL2DW8VD","1995-12-31 00:00:00",462,13515,202,
"B4KL2DW8VD","1996-01-31 00:00:00",415,12482,186,
"B4KL2DW8VD","1996-02-29 00:00:00",466,11097,166,
"B4KL2DW8VD","1996-03-31 00:00:00",408,10065,150,
"B4KL2DW8VD","1996-04-30 00:00:00",448,11691,175,
"B4KL2DW8VD","1996-05-31 00:00:00",238,6635,273,
"B4KL2DW8VD","1996-06-30 00:00:00",357,14574,599,
"B4KL2DW8VD","1996-07-31 00:00:00",297,11197,460,
"B4KL2DW8VD","1996-08-31 00:00:00",296,7515,309,
"B4KL2DW8VD","1996-09-30 00:00:00",316,8180,336,
"B4KL2DW8VD","1996-10-31 00:00:00",240,5978,246,
"B4KL2DW8VD","1996-11-30 00:00:00",276,7096,286,
"B4KL2DW8VD","1996-12-31 00:00:00",253,6510,262,
"B4KL2DW8VD","1997-01-31 00:00:00",283,6212,250,
"B4KL2DW8VD","1997-02-28 00:00:00",222,3260,131,
"B4KL2DW8VD","1997-03-31 00:00:00",273,7220,291,
"B4KL2DW8VD","1997-04-30 00:00:00",208,5160,208,
"B4KL2DW8VD","1997-05-31 00:00:00",199,4842,195,
"B4KL2DW8VD","1997-06-30 00:00:00",120,2633,137,
"B4KL2DW8VD","1997-07-31 00:00:00",253,7963,414,
"B4KL2DW8VD","1997-08-31 00:00:00",0,0,0,
"B4KL2DW8VD","1997-09-30 00:00:00",278,7792,405,
"B4KL2DW8VD","1997-10-31 00:00:00",181,5063,263,
"B4KL2DW8VD","1997-11-30 00:00:00",148,3400,177,
"B4KL2DW8VD","1997-12-31 00:00:00",179,5066,270,
"B4KL2DW8VD","1998-01-31 00:00:00",132,3174,169,
"B4KL2DW8VD","1998-02-28 00:00:00",213,5568,297,
"B4KL2DW8VD","1998-03-31 00:00:00",182,4972,265,
"B4KL2DW8VD","1998-04-30 00:00:00",121,2868,153,
"B4KL2DW8VD","1998-05-31 00:00:00",141,4471,383,
"B4KL2DW8VD","1998-06-30 00:00:00",87,2753,236,
"B4KL2DW8VD","1998-07-31 00:00:00",150,3541,303,
"B4KL2DW8VD","1998-08-31 00:00:00",199,5502,472,
"B4KL2DW8VD","1998-09-30 00:00:00",275,6364,545,
"B4KL2DW8VD","1998-10-31 00:00:00",289,6437,552,
"B4KL2DW8VD","1998-11-30 00:00:00",234,5625,1378,
"B4KL2DW8VD","1998-12-31 00:00:00",234,5171,1267,
"B4KL2DW8VD","1999-01-31 00:00:00",156,3575,876,
"B4KL2DW8VD","1999-02-28 00:00:00",189,4130,1012,
"B4KL2DW8VD","1999-03-31 00:00:00",169,4011,983,
"B4KL2DW8VD","1999-04-30 00:00:00",200,4418,1082,
